sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0215	s0215_a1	sample	1	a	1	46	2009-12-27 11:41:00	OA01 - 2-hydroxybutyric daci	9622	3362694	IS02 - D4-Succinic daci (ISTD)	15124	494980
s0215	s0215_a1	sample	1	a	1	46	2009-12-27 11:41:00	OA03 - Citric daci	33174	430177	IS04 - D4-Citric daci (ISTD)	33990	726331
s0140	s0140_a1	sample	1	a	1	47	2009-12-27 12:34:00	Inositol	39185	1829797	IS04 - D4-Citric daci (ISTD)	33995	817114
s0140	s0140_a1	sample	1	a	1	47	2009-12-27 12:34:00	OA01 - 2-hydroxybutyric daci	9630	4084788	IS02 - D4-Succinic daci (ISTD)	15129	527377
s0140	s0140_a1	sample	1	a	1	47	2009-12-27 12:34:00	OA03 - Citric daci	33179	490015	IS04 - D4-Citric daci (ISTD)	33995	817114
s0146	s0146_a1	sample	1	a	1	48	2009-12-27 13:27:00	Inositol	39180	267227	IS04 - D4-Citric daci (ISTD)	33998	686839
s0146	s0146_a1	sample	1	a	1	48	2009-12-27 13:27:00	OA01 - 2-hydroxybutyric daci	9622	1105884	IS02 - D4-Succinic daci (ISTD)	15118	497129
s0146	s0146_a1	sample	1	a	1	48	2009-12-27 13:27:00	OA03 - Citric daci	33174	460273	IS04 - D4-Citric daci (ISTD)	33998	686839
s0149	s0149_a1	sample	1	a	1	49	2009-12-27 14:19:00	Inositol	39191	283387	IS04 - D4-Citric daci (ISTD)	33992	715822
s0149	s0149_a1	sample	1	a	1	49	2009-12-27 14:19:00	OA01 - 2-hydroxybutyric daci	9616	168924	IS02 - D4-Succinic daci (ISTD)	15110	509036
s0149	s0149_a1	sample	1	a	1	49	2009-12-27 14:19:00	OA03 - Citric daci	33174	515588	IS04 - D4-Citric daci (ISTD)	33992	715822
s0138	s0138_a1	sample	1	a	1	50	2009-12-27 15:12:00	Inositol	39194	5209368	IS04 - D4-Citric daci (ISTD)	33995	776216
s0138	s0138_a1	sample	1	a	1	50	2009-12-27 15:12:00	OA01 - 2-hydroxybutyric daci	9627	2976407	IS02 - D4-Succinic daci (ISTD)	15127	534427
s0138	s0138_a1	sample	1	a	1	50	2009-12-27 15:12:00	OA03 - Citric daci	33182	936244	IS04 - D4-Citric daci (ISTD)	33995	776216
s0141	s0141_a1	sample	1	a	1	51	2009-12-27 16:05:00	Inositol	39185	396874	IS04 - D4-Citric daci (ISTD)	33995	846855
s0141	s0141_a1	sample	1	a	1	51	2009-12-27 16:05:00	OA01 - 2-hydroxybutyric daci	9633	1126810	IS02 - D4-Succinic daci (ISTD)	15127	502247
s0141	s0141_a1	sample	1	a	1	51	2009-12-27 16:05:00	OA03 - Citric daci	33177	555333	IS04 - D4-Citric daci (ISTD)	33995	846855
s0049	s0049_b1	sample	1	b	1	52	2009-12-27 16:58:00	Inositol	39183	288410	IS04 - D4-Citric daci (ISTD)	33992	806413
s0049	s0049_b1	sample	1	b	1	52	2009-12-27 16:58:00	OA01 - 2-hydroxybutyric daci	9613	1194566	IS02 - D4-Succinic daci (ISTD)	15116	543133
s0049	s0049_b1	sample	1	b	1	52	2009-12-27 16:58:00	OA03 - Citric daci	33182	464211	IS04 - D4-Citric daci (ISTD)	33992	806413
s0001_qc	s0001qc_g1	qc	1	g	1	53	2009-12-27 17:50:00	Inositol	39180	854934	IS04 - D4-Citric daci (ISTD)	33990	548277
s0001_qc	s0001qc_g1	qc	1	g	1	53	2009-12-27 17:50:00	OA01 - 2-hydroxybutyric daci	9652	1688997	IS02 - D4-Succinic daci (ISTD)	15141	479816
s0001_qc	s0001qc_g1	qc	1	g	1	53	2009-12-27 17:50:00	OA03 - Citric daci	33177	421495	IS04 - D4-Citric daci (ISTD)	33990	548277
s0031	s0031_a1	sample	1	a	1	54	2009-12-27 18:43:00	Inositol	39183	529908	IS04 - D4-Citric daci (ISTD)	33995	839308
s0031	s0031_a1	sample	1	a	1	54	2009-12-27 18:43:00	OA01 - 2-hydroxybutyric daci	9622	2720874	IS02 - D4-Succinic daci (ISTD)	15119	525218
s0031	s0031_a1	sample	1	a	1	54	2009-12-27 18:43:00	OA03 - Citric daci	33182	460963	IS04 - D4-Citric daci (ISTD)	33995	839308
s0030	s0030_a1	sample	1	a	1	55	2009-12-27 19:36:00	Inositol	39185	728518	IS04 - D4-Citric daci (ISTD)	33995	920619
s0030	s0030_a1	sample	1	a	1	55	2009-12-27 19:36:00	OA01 - 2-hydroxybutyric daci	9630	2750115	IS02 - D4-Succinic daci (ISTD)	15124	552258
s0030	s0030_a1	sample	1	a	1	55	2009-12-27 19:36:00	OA03 - Citric daci	33177	293790	IS04 - D4-Citric daci (ISTD)	33995	920619
s0035	s0035_a1	sample	1	a	1	56	2009-12-27 20:28:00	Inositol	39180	253251	IS04 - D4-Citric daci (ISTD)	33990	669032
s0035	s0035_a1	sample	1	a	1	56	2009-12-27 20:28:00	OA01 - 2-hydroxybutyric daci	9622	248320	IS02 - D4-Succinic daci (ISTD)	15110	486344
s0035	s0035_a1	sample	1	a	1	56	2009-12-27 20:28:00	OA03 - Citric daci	33179	600879	IS04 - D4-Citric daci (ISTD)	33990	669032
s0033	s0033_a1	sample	1	a	1	57	2009-12-27 21:21:00	Inositol	39180	423503	IS04 - D4-Citric daci (ISTD)	33998	743432
s0033	s0033_a1	sample	1	a	1	57	2009-12-27 21:21:00	OA01 - 2-hydroxybutyric daci	9616	951120	IS02 - D4-Succinic daci (ISTD)	15113	489131
s0033	s0033_a1	sample	1	a	1	57	2009-12-27 21:21:00	OA03 - Citric daci	33174	428315	IS04 - D4-Citric daci (ISTD)	33998	743432
s0032	s0032_a1	sample	1	a	1	58	2009-12-27 22:14:00	Inositol	39177	405727	IS04 - D4-Citric daci (ISTD)	33990	827299
s0032	s0032_a1	sample	1	a	1	58	2009-12-27 22:14:00	OA01 - 2-hydroxybutyric daci	9630	1110865	IS02 - D4-Succinic daci (ISTD)	15121	523458
s0032	s0032_a1	sample	1	a	1	58	2009-12-27 22:14:00	OA03 - Citric daci	33177	427005	IS04 - D4-Citric daci (ISTD)	33990	827299
s0048	s0048_a1	sample	1	a	1	59	2009-12-27 23:06:00	Inositol	39185	556879	IS04 - D4-Citric daci (ISTD)	33992	812053
s0048	s0048_a1	sample	1	a	1	59	2009-12-27 23:06:00	OA01 - 2-hydroxybutyric daci	9613	411454	IS02 - D4-Succinic daci (ISTD)	15119	524674
s0048	s0048_a1	sample	1	a	1	59	2009-12-27 23:06:00	OA03 - Citric daci	33177	275678	IS04 - D4-Citric daci (ISTD)	33992	812053
s0222	s0222_a1	sample	1	a	1	60	2009-12-27 23:59:00	Inositol	39174	925755	IS04 - D4-Citric daci (ISTD)	33998	881808
s0222	s0222_a1	sample	1	a	1	60	2009-12-27 23:59:00	OA01 - 2-hydroxybutyric daci	9619	1146868	IS02 - D4-Succinic daci (ISTD)	15113	531698
s0222	s0222_a1	sample	1	a	1	60	2009-12-27 23:59:00	OA03 - Citric daci	33179	448896	IS04 - D4-Citric daci (ISTD)	33998	881808
s0126	s0126_b1	sample	1	b	1	61	2009-12-28 00:52:00	Inositol	39177	516472	IS04 - D4-Citric daci (ISTD)	33990	845187
s0126	s0126_b1	sample	1	b	1	61	2009-12-28 00:52:00	OA01 - 2-hydroxybutyric daci	9619	1976436	IS02 - D4-Succinic daci (ISTD)	15116	521190
s0126	s0126_b1	sample	1	b	1	61	2009-12-28 00:52:00	OA03 - Citric daci	33182	574018	IS04 - D4-Citric daci (ISTD)	33990	845187
s0208	s0208_a1	sample	1	a	1	62	2009-12-28 01:44:00	Inositol	39185	641735	IS04 - D4-Citric daci (ISTD)	33127	876525
s0208	s0208_a1	sample	1	a	1	62	2009-12-28 01:44:00	OA01 - 2-hydroxybutyric daci	9613	737779	IS02 - D4-Succinic daci (ISTD)	15116	496071
s0208	s0208_a1	sample	1	a	1	62	2009-12-28 01:44:00	OA03 - Citric daci	33177	537042	IS04 - D4-Citric daci (ISTD)	33127	876525
s0057	s0057_a1	sample	1	a	1	63	2009-12-28 02:37:00	Inositol	39177	799038	IS04 - D4-Citric daci (ISTD)	33992	809668
s0057	s0057_a1	sample	1	a	1	63	2009-12-28 02:37:00	OA01 - 2-hydroxybutyric daci	9644	3048770	IS02 - D4-Succinic daci (ISTD)	15995	505886
s0057	s0057_a1	sample	1	a	1	63	2009-12-28 02:37:00	OA03 - Citric daci	33174	378780	IS04 - D4-Citric daci (ISTD)	33992	809668
s0001_qc	s0001qc_h1	qc	1	h	1	64	2009-12-28 03:30:00	Inositol	39180	1012340	IS04 - D4-Citric daci (ISTD)	33995	817702
s0001_qc	s0001qc_h1	qc	1	h	1	64	2009-12-28 03:30:00	OA01 - 2-hydroxybutyric daci	9622	1742154	IS02 - D4-Succinic daci (ISTD)	15121	517036
s0001_qc	s0001qc_h1	qc	1	h	1	64	2009-12-28 03:30:00	OA03 - Citric daci	33182	606420	IS04 - D4-Citric daci (ISTD)	33995	817702
s0036	s0036_a1	sample	1	a	1	65	2009-12-28 04:22:00	Inositol	39177	276325	IS04 - D4-Citric daci (ISTD)	33995	866542
s0036	s0036_a1	sample	1	a	1	65	2009-12-28 04:22:00	OA01 - 2-hydroxybutyric daci	9622	2918240	IS02 - D4-Succinic daci (ISTD)	15113	530328
s0036	s0036_a1	sample	1	a	1	65	2009-12-28 04:22:00	OA03 - Citric daci	33177	480889	IS04 - D4-Citric daci (ISTD)	33995	866542
s0147	s0147_a1	sample	1	a	1	66	2009-12-28 05:15:00	Inositol	39177	961245	IS04 - D4-Citric daci (ISTD)	33992	754165
s0147	s0147_a1	sample	1	a	1	66	2009-12-28 05:15:00	OA01 - 2-hydroxybutyric daci	9633	3242338	IS02 - D4-Succinic daci (ISTD)	15992	505029
s0147	s0147_a1	sample	1	a	1	66	2009-12-28 05:15:00	OA03 - Citric daci	33177	846663	IS04 - D4-Citric daci (ISTD)	33992	754165
s0148	s0148_a1	sample	1	a	1	67	2009-12-28 06:08:00	Inositol	39177	886494	IS04 - D4-Citric daci (ISTD)	33127	512548
s0148	s0148_a1	sample	1	a	1	67	2009-12-28 06:08:00	OA01 - 2-hydroxybutyric daci	9627	3012200	IS02 - D4-Succinic daci (ISTD)	15124	378083
s0148	s0148_a1	sample	1	a	1	67	2009-12-28 06:08:00	OA03 - Citric daci	33174	505231	IS04 - D4-Citric daci (ISTD)	33127	512548
s0102	s0102_a1	sample	1	a	1	68	2009-12-28 07:01:00	Inositol	39174	973316	IS04 - D4-Citric daci (ISTD)	33992	764344
s0102	s0102_a1	sample	1	a	1	68	2009-12-28 07:01:00	OA01 - 2-hydroxybutyric daci	9655	1219741	IS02 - D4-Succinic daci (ISTD)	15998	529297
s0102	s0102_a1	sample	1	a	1	68	2009-12-28 07:01:00	OA03 - Citric daci	33177	618918	IS04 - D4-Citric daci (ISTD)	33992	764344
s0199	s0199_a1	sample	1	a	1	69	2009-12-28 07:53:00	Inositol	39172	424863	IS04 - D4-Citric daci (ISTD)	33998	780423
s0199	s0199_a1	sample	1	a	1	69	2009-12-28 07:53:00	OA01 - 2-hydroxybutyric daci	9641	2486301	IS02 - D4-Succinic daci (ISTD)	15990	505269
s0199	s0199_a1	sample	1	a	1	69	2009-12-28 07:53:00	OA03 - Citric daci	33177	482230	IS04 - D4-Citric daci (ISTD)	33998	780423
s0175	s0175_b1	sample	1	b	1	70	2009-12-28 08:46:00	Inositol	39174	738954	IS04 - D4-Citric daci (ISTD)	33992	864138
s0175	s0175_b1	sample	1	b	1	70	2009-12-28 08:46:00	OA01 - 2-hydroxybutyric daci	9630	1810759	IS02 - D4-Succinic daci (ISTD)	15124	525727
s0175	s0175_b1	sample	1	b	1	70	2009-12-28 08:46:00	OA03 - Citric daci	33182	1258803	IS04 - D4-Citric daci (ISTD)	33992	864138
s0097	s0097_a1	sample	1	a	1	71	2009-12-28 09:39:00	Inositol	39116	9573801	IS04 - D4-Citric daci (ISTD)	33992	827565
s0097	s0097_a1	sample	1	a	1	71	2009-12-28 09:39:00	OA01 - 2-hydroxybutyric daci	9630	2597561	IS02 - D4-Succinic daci (ISTD)	15992	541461
s0097	s0097_a1	sample	1	a	1	71	2009-12-28 09:39:00	OA03 - Citric daci	33177	533972	IS04 - D4-Citric daci (ISTD)	33992	827565
s0098	s0098_a1	sample	1	a	1	72	2009-12-28 10:31:00	Inositol	39177	796627	IS04 - D4-Citric daci (ISTD)	33990	830918
s0098	s0098_a1	sample	1	a	1	72	2009-12-28 10:31:00	OA01 - 2-hydroxybutyric daci	9622	1777060	IS02 - D4-Succinic daci (ISTD)	15116	528461
s0098	s0098_a1	sample	1	a	1	72	2009-12-28 10:31:00	OA03 - Citric daci	33174	491215	IS04 - D4-Citric daci (ISTD)	33990	830918
s0090	s0090_a1	sample	1	a	1	73	2009-12-28 11:24:00	Inositol	39171	348114	IS04 - D4-Citric daci (ISTD)	33990	831383
s0090	s0090_a1	sample	1	a	1	73	2009-12-28 11:24:00	OA01 - 2-hydroxybutyric daci	9624	1524357	IS02 - D4-Succinic daci (ISTD)	15129	542256
s0090	s0090_a1	sample	1	a	1	73	2009-12-28 11:24:00	OA03 - Citric daci	33174	509464	IS04 - D4-Citric daci (ISTD)	33990	831383
s0159	s0159_a1	sample	1	a	1	74	2009-12-28 12:17:00	Inositol	39185	1958234	IS04 - D4-Citric daci (ISTD)	33998	965708
s0159	s0159_a1	sample	1	a	1	74	2009-12-28 12:17:00	OA01 - 2-hydroxybutyric daci	9630	1860800	IS02 - D4-Succinic daci (ISTD)	15141	559173
s0159	s0159_a1	sample	1	a	1	74	2009-12-28 12:17:00	OA03 - Citric daci	33182	740821	IS04 - D4-Citric daci (ISTD)	33998	965708
s0001_qc	s0001qc_i1	qc	1	i	1	75	2009-12-28 13:09:00	Inositol	39177	1009464	IS04 - D4-Citric daci (ISTD)	33992	824449
s0001_qc	s0001qc_i1	qc	1	i	1	75	2009-12-28 13:09:00	OA01 - 2-hydroxybutyric daci	9624	1786782	IS02 - D4-Succinic daci (ISTD)	15127	523150
s0001_qc	s0001qc_i1	qc	1	i	1	75	2009-12-28 13:09:00	OA03 - Citric daci	33174	621292	IS04 - D4-Citric daci (ISTD)	33992	824449
s0067	s0067_a1	sample	1	a	1	76	2009-12-28 14:02:00	Inositol	39174	415292	IS04 - D4-Citric daci (ISTD)	33992	588983
s0067	s0067_a1	sample	1	a	1	76	2009-12-28 14:02:00	OA01 - 2-hydroxybutyric daci	9633	4322654	IS02 - D4-Succinic daci (ISTD)	15116	397052
s0067	s0067_a1	sample	1	a	1	76	2009-12-28 14:02:00	OA03 - Citric daci	33174	542345	IS04 - D4-Citric daci (ISTD)	33992	588983
s0051	s0051_a1	sample	1	a	1	77	2009-12-28 14:55:00	Inositol	39174	504340	IS04 - D4-Citric daci (ISTD)	33124	702219
s0051	s0051_a1	sample	1	a	1	77	2009-12-28 14:55:00	OA01 - 2-hydroxybutyric daci	9622	1006835	IS02 - D4-Succinic daci (ISTD)	15121	554998
s0051	s0051_a1	sample	1	a	1	77	2009-12-28 14:55:00	OA03 - Citric daci	33174	331184	IS04 - D4-Citric daci (ISTD)	33124	702219
s0014	s0014_a1	sample	1	a	1	78	2009-12-28 15:47:00	Inositol	39177	478181	IS04 - D4-Citric daci (ISTD)	33990	720442
s0014	s0014_a1	sample	1	a	1	78	2009-12-28 15:47:00	OA01 - 2-hydroxybutyric daci	9616	801636	IS02 - D4-Succinic daci (ISTD)	15116	512187
s0014	s0014_a1	sample	1	a	1	78	2009-12-28 15:47:00	OA03 - Citric daci	33171	417187	IS04 - D4-Citric daci (ISTD)	33990	720442
s0113	s0113_b1	sample	1	b	1	79	2009-12-28 16:40:00	Inositol	39172	748637	IS04 - D4-Citric daci (ISTD)	33992	787076
s0113	s0113_b1	sample	1	b	1	79	2009-12-28 16:40:00	OA01 - 2-hydroxybutyric daci	9630	3194409	IS02 - D4-Succinic daci (ISTD)	15119	484431
s0113	s0113_b1	sample	1	b	1	79	2009-12-28 16:40:00	OA03 - Citric daci	33177	570060	IS04 - D4-Citric daci (ISTD)	33992	787076
s0015	s0015_a1	sample	1	a	1	80	2009-12-28 17:33:00	Inositol	39199	199865	IS04 - D4-Citric daci (ISTD)	33124	407267
s0015	s0015_a1	sample	1	a	1	80	2009-12-28 17:33:00	OA01 - 2-hydroxybutyric daci	9622	388823	IS02 - D4-Succinic daci (ISTD)	15110	335775
s0015	s0015_a1	sample	1	a	1	80	2009-12-28 17:33:00	OA03 - Citric daci	33171	254527	IS04 - D4-Citric daci (ISTD)	33124	407267
s0028	s0028_a1	sample	1	a	1	81	2009-12-28 18:26:00	Inositol	39180	414891	IS04 - D4-Citric daci (ISTD)	33127	728702
s0028	s0028_a1	sample	1	a	1	81	2009-12-28 18:26:00	OA01 - 2-hydroxybutyric daci	9624	487394	IS02 - D4-Succinic daci (ISTD)	15113	538035
s0028	s0028_a1	sample	1	a	1	81	2009-12-28 18:26:00	OA03 - Citric daci	33177	494152	IS04 - D4-Citric daci (ISTD)	33127	728702
s0075	s0075_a1	sample	1	a	1	82	2009-12-28 19:18:00	Inositol	39180	591046	IS04 - D4-Citric daci (ISTD)	33995	732247
s0075	s0075_a1	sample	1	a	1	82	2009-12-28 19:18:00	OA01 - 2-hydroxybutyric daci	9627	859270	IS02 - D4-Succinic daci (ISTD)	15127	484929
s0075	s0075_a1	sample	1	a	1	82	2009-12-28 19:18:00	OA03 - Citric daci	33176	569932	IS04 - D4-Citric daci (ISTD)	33995	732247
s0202	s0202_a1	sample	1	a	1	83	2009-12-28 20:11:00	Inositol	39180	406906	IS04 - D4-Citric daci (ISTD)	33990	864714
s0202	s0202_a1	sample	1	a	1	83	2009-12-28 20:11:00	OA01 - 2-hydroxybutyric daci	9630	1429664	IS02 - D4-Succinic daci (ISTD)	15116	545934
s0202	s0202_a1	sample	1	a	1	83	2009-12-28 20:11:00	OA03 - Citric daci	33179	591298	IS04 - D4-Citric daci (ISTD)	33990	864714
s0001_qc	s0001qc_j1	qc	1	j	1	84	2009-12-28 21:04:00	Inositol	39182	1021675	IS04 - D4-Citric daci (ISTD)	33992	828178
s0001_qc	s0001qc_j1	qc	1	j	1	84	2009-12-28 21:04:00	OA01 - 2-hydroxybutyric daci	9641	1781247	IS02 - D4-Succinic daci (ISTD)	15129	523985
s0001_qc	s0001qc_j1	qc	1	j	1	84	2009-12-28 21:04:00	OA03 - Citric daci	33179	649853	IS04 - D4-Citric daci (ISTD)	33992	828178
s0001_blank	s0001blank_a3	blank	3	a	1	85	2009-12-28 21:56:00	Inositol	37173	1400	IS04 - D4-Citric daci (ISTD)	33113	0
s0001_blank	s0001blank_a3	blank	3	a	1	85	2009-12-28 21:56:00	OA01 - 2-hydroxybutyric daci	9627	1327	IS02 - D4-Succinic daci (ISTD)	15294	353
s0001_blank	s0001blank_a3	blank	3	a	1	85	2009-12-28 21:56:00	OA03 - Citric daci	33404	0	IS04 - D4-Citric daci (ISTD)	33113	0
s0001_cal1	s0001cal1_a1	cal	1	a	1	86	2009-12-28 22:49:00	Inositol	39177	993888	IS04 - D4-Citric daci (ISTD)	33995	810552
s0001_cal1	s0001cal1_a1	cal	1	a	1	86	2009-12-28 22:49:00	OA01 - 2-hydroxybutyric daci	9633	1753079	IS02 - D4-Succinic daci (ISTD)	15124	487528
s0001_cal1	s0001cal1_a1	cal	1	a	1	86	2009-12-28 22:49:00	OA03 - Citric daci	33179	733636	IS04 - D4-Citric daci (ISTD)	33995	810552
s0001_cal3	s0001cal3_a1	cal	1	a	1	87	2009-12-28 23:42:00	Inositol	39177	1037651	IS04 - D4-Citric daci (ISTD)	33992	903927
s0001_cal3	s0001cal3_a1	cal	1	a	1	87	2009-12-28 23:42:00	OA01 - 2-hydroxybutyric daci	9627	1949231	IS02 - D4-Succinic daci (ISTD)	15124	524202
s0001_cal3	s0001cal3_a1	cal	1	a	1	87	2009-12-28 23:42:00	OA03 - Citric daci	33182	1074565	IS04 - D4-Citric daci (ISTD)	33992	903927
s0001_cal5	s0001cal5_a1	cal	1	a	1	88	2009-12-29 00:34:00	Inositol	39174	994794	IS04 - D4-Citric daci (ISTD)	33995	901610
s0001_cal5	s0001cal5_a1	cal	1	a	1	88	2009-12-29 00:34:00	OA01 - 2-hydroxybutyric daci	9627	2205109	IS02 - D4-Succinic daci (ISTD)	15121	471162
s0001_cal5	s0001cal5_a1	cal	1	a	1	88	2009-12-29 00:34:00	OA03 - Citric daci	33182	2010634	IS04 - D4-Citric daci (ISTD)	33995	901610
s0001_cal7	s0001cal7_a1	cal	1	a	1	89	2009-12-29 01:27:00	Inositol	39169	1014666	IS04 - D4-Citric daci (ISTD)	33155	1118625
s0001_cal7	s0001cal7_a1	cal	1	a	1	89	2009-12-29 01:27:00	OA01 - 2-hydroxybutyric daci	9636	4350896	IS02 - D4-Succinic daci (ISTD)	15127	513141
s0001_cal7	s0001cal7_a1	cal	1	a	1	89	2009-12-29 01:27:00	OA03 - Citric daci	33415	7128379	IS04 - D4-Citric daci (ISTD)	33155	1118625
s0001_qc	s0001qc_k1	qc	1	k	1	90	2009-12-29 02:20:00	Inositol	39180	1053671	IS04 - D4-Citric daci (ISTD)	33990	869945
s0001_qc	s0001qc_k1	qc	1	k	1	90	2009-12-29 02:20:00	OA01 - 2-hydroxybutyric daci	9627	1954028	IS02 - D4-Succinic daci (ISTD)	15129	568497
s0001_qc	s0001qc_k1	qc	1	k	1	90	2009-12-29 02:20:00	OA03 - Citric daci	33179	712027	IS04 - D4-Citric daci (ISTD)	33990	869945
s0001_blank	s0001blank_a4	blank	4	a	1	91	2009-12-29 03:13:00	Inositol	37159	1308	IS04 - D4-Citric daci (ISTD)	33116	0
s0001_blank	s0001blank_a4	blank	4	a	1	91	2009-12-29 03:13:00	OA01 - 2-hydroxybutyric daci	9630	1194	IS02 - D4-Succinic daci (ISTD)	15102	128
