sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0001	s0001_a1	sample	1	a	2	46	2010-01-02 18:25:00	OA01 - 2-hydroxybutyric daci	9622	896899	IS02 - D4-Succinic daci (ISTD)	15318	460839
s0001	s0001_a1	sample	1	a	2	46	2010-01-02 18:25:00	OA03 - Citric daci	30377	684901	IS04 - D4-Citric daci (ISTD)	30338	740649
s0061	s0061_a1	sample	1	a	2	47	2010-01-02 19:18:00	Inositol	36888	484924	IS04 - D4-Citric daci (ISTD)	30335	659918
s0061	s0061_a1	sample	1	a	2	47	2010-01-02 19:18:00	OA01 - 2-hydroxybutyric daci	9624	303712	IS02 - D4-Succinic daci (ISTD)	15318	444288
s0061	s0061_a1	sample	1	a	2	47	2010-01-02 19:18:00	OA03 - Citric daci	30374	587627	IS04 - D4-Citric daci (ISTD)	30335	659918
s0054	s0054_a1	sample	1	a	2	48	2010-01-02 20:11:00	Inositol	36874	330835	IS04 - D4-Citric daci (ISTD)	30327	675219
s0054	s0054_a1	sample	1	a	2	48	2010-01-02 20:11:00	OA01 - 2-hydroxybutyric daci	9627	654590	IS02 - D4-Succinic daci (ISTD)	15313	433382
s0054	s0054_a1	sample	1	a	2	48	2010-01-02 20:11:00	OA03 - Citric daci	30366	250124	IS04 - D4-Citric daci (ISTD)	30327	675219
s0055	s0055_a1	sample	1	a	2	49	2010-01-02 21:04:00	Inositol	36882	582698	IS04 - D4-Citric daci (ISTD)	30330	763968
s0055	s0055_a1	sample	1	a	2	49	2010-01-02 21:04:00	OA01 - 2-hydroxybutyric daci	9627	496950	IS02 - D4-Succinic daci (ISTD)	15316	468580
s0055	s0055_a1	sample	1	a	2	49	2010-01-02 21:04:00	OA03 - Citric daci	30371	436149	IS04 - D4-Citric daci (ISTD)	30330	763968
s0052	s0052_a1	sample	1	a	2	50	2010-01-02 21:56:00	Inositol	36877	439727	IS04 - D4-Citric daci (ISTD)	30327	771748
s0052	s0052_a1	sample	1	a	2	50	2010-01-02 21:56:00	OA01 - 2-hydroxybutyric daci	9627	872764	IS02 - D4-Succinic daci (ISTD)	15321	473581
s0052	s0052_a1	sample	1	a	2	50	2010-01-02 21:56:00	OA03 - Citric daci	30368	304083	IS04 - D4-Citric daci (ISTD)	30327	771748
s0053	s0053_a1	sample	1	a	2	51	2010-01-02 22:49:00	Inositol	36872	436670	IS04 - D4-Citric daci (ISTD)	30332	623998
s0053	s0053_a1	sample	1	a	2	51	2010-01-02 22:49:00	OA01 - 2-hydroxybutyric daci	9624	635734	IS02 - D4-Succinic daci (ISTD)	15310	416688
s0053	s0053_a1	sample	1	a	2	51	2010-01-02 22:49:00	OA03 - Citric daci	30374	397518	IS04 - D4-Citric daci (ISTD)	30332	623998
s0214	s0214_b1	sample	1	b	2	52	2010-01-02 23:42:00	Inositol	36880	634504	IS04 - D4-Citric daci (ISTD)	30335	789305
s0214	s0214_b1	sample	1	b	2	52	2010-01-02 23:42:00	OA01 - 2-hydroxybutyric daci	9704	1963947	IS02 - D4-Succinic daci (ISTD)	15363	457459
s0214	s0214_b1	sample	1	b	2	52	2010-01-02 23:42:00	OA03 - Citric daci	30374	539725	IS04 - D4-Citric daci (ISTD)	30335	789305
s0002_qc	s0002qc_g1	qc	1	g	2	53	2010-01-03 00:34:00	Inositol	36882	823633	IS04 - D4-Citric daci (ISTD)	30332	597097
s0002_qc	s0002qc_g1	qc	1	g	2	53	2010-01-03 00:34:00	OA01 - 2-hydroxybutyric daci	9688	1568158	IS02 - D4-Succinic daci (ISTD)	15351	454870
s0002_qc	s0002qc_g1	qc	1	g	2	53	2010-01-03 00:34:00	OA03 - Citric daci	30379	470455	IS04 - D4-Citric daci (ISTD)	30332	597097
s0007	s0007_a1	sample	1	a	2	54	2010-01-03 01:27:00	Inositol	36874	399846	IS04 - D4-Citric daci (ISTD)	30332	832990
s0007	s0007_a1	sample	1	a	2	54	2010-01-03 01:27:00	OA01 - 2-hydroxybutyric daci	9633	997450	IS02 - D4-Succinic daci (ISTD)	15329	451460
s0007	s0007_a1	sample	1	a	2	54	2010-01-03 01:27:00	OA03 - Citric daci	30379	1176706	IS04 - D4-Citric daci (ISTD)	30332	832990
s0005	s0005_a1	sample	1	a	2	55	2010-01-03 02:20:00	Inositol	36880	981108	IS04 - D4-Citric daci (ISTD)	30338	718355
s0005	s0005_a1	sample	1	a	2	55	2010-01-03 02:20:00	OA01 - 2-hydroxybutyric daci	9721	6157199	IS02 - D4-Succinic daci (ISTD)	15368	474883
s0005	s0005_a1	sample	1	a	2	55	2010-01-03 02:20:00	OA03 - Citric daci	30382	681185	IS04 - D4-Citric daci (ISTD)	30338	718355
s0004	s0004_a1	sample	1	a	2	56	2010-01-03 03:12:00	Inositol	36871	732841	IS04 - D4-Citric daci (ISTD)	30338	921467
s0004	s0004_a1	sample	1	a	2	56	2010-01-03 03:12:00	OA01 - 2-hydroxybutyric daci	9635	1906483	IS02 - D4-Succinic daci (ISTD)	15327	482076
s0004	s0004_a1	sample	1	a	2	56	2010-01-03 03:12:00	OA03 - Citric daci	30382	871690	IS04 - D4-Citric daci (ISTD)	30338	921467
s0020	s0020_a1	sample	1	a	2	57	2010-01-03 04:05:00	Inositol	36877	453692	IS04 - D4-Citric daci (ISTD)	30332	776271
s0020	s0020_a1	sample	1	a	2	57	2010-01-03 04:05:00	OA01 - 2-hydroxybutyric daci	9630	421163	IS02 - D4-Succinic daci (ISTD)	15327	471765
s0020	s0020_a1	sample	1	a	2	57	2010-01-03 04:05:00	OA03 - Citric daci	30385	1687723	IS04 - D4-Citric daci (ISTD)	30332	776271
s0006	s0006_a1	sample	1	a	2	58	2010-01-03 04:58:00	Inositol	36871	617924	IS04 - D4-Citric daci (ISTD)	30330	804736
s0006	s0006_a1	sample	1	a	2	58	2010-01-03 04:58:00	OA01 - 2-hydroxybutyric daci	9627	1842007	IS02 - D4-Succinic daci (ISTD)	15332	435607
s0006	s0006_a1	sample	1	a	2	58	2010-01-03 04:58:00	OA03 - Citric daci	30376	837117	IS04 - D4-Citric daci (ISTD)	30330	804736
s0003	s0003_a1	sample	1	a	2	59	2010-01-03 05:50:00	Inositol	36869	300802	IS04 - D4-Citric daci (ISTD)	30330	654866
s0003	s0003_a1	sample	1	a	2	59	2010-01-03 05:50:00	OA01 - 2-hydroxybutyric daci	9663	1353982	IS02 - D4-Succinic daci (ISTD)	15335	499576
s0003	s0003_a1	sample	1	a	2	59	2010-01-03 05:50:00	OA03 - Citric daci	30377	479864	IS04 - D4-Citric daci (ISTD)	30330	654866
s0084	s0084_a1	sample	1	a	2	60	2010-01-03 06:43:00	Inositol	36871	387156	IS04 - D4-Citric daci (ISTD)	30324	670673
s0084	s0084_a1	sample	1	a	2	60	2010-01-03 06:43:00	OA01 - 2-hydroxybutyric daci	9707	1982627	IS02 - D4-Succinic daci (ISTD)	15371	456905
s0084	s0084_a1	sample	1	a	2	60	2010-01-03 06:43:00	OA03 - Citric daci	30371	258938	IS04 - D4-Citric daci (ISTD)	30324	670673
s0082	s0082_b1	sample	1	b	2	61	2010-01-03 07:36:00	Inositol	36877	233838	IS04 - D4-Citric daci (ISTD)	30327	658252
s0082	s0082_b1	sample	1	b	2	61	2010-01-03 07:36:00	OA01 - 2-hydroxybutyric daci	9655	1481278	IS02 - D4-Succinic daci (ISTD)	15327	371409
s0082	s0082_b1	sample	1	b	2	61	2010-01-03 07:36:00	OA03 - Citric daci	30368	295361	IS04 - D4-Citric daci (ISTD)	30327	658252
s0039	s0039_a1	sample	1	a	2	62	2010-01-03 08:28:00	Inositol	36871	400842	IS04 - D4-Citric daci (ISTD)	30327	735068
s0039	s0039_a1	sample	1	a	2	62	2010-01-03 08:28:00	OA01 - 2-hydroxybutyric daci	9677	685961	IS02 - D4-Succinic daci (ISTD)	15343	470683
s0039	s0039_a1	sample	1	a	2	62	2010-01-03 08:28:00	OA03 - Citric daci	30371	476593	IS04 - D4-Citric daci (ISTD)	30327	735068
s0211	s0211_a1	sample	1	a	2	63	2010-01-03 09:21:00	Inositol	36874	496520	IS04 - D4-Citric daci (ISTD)	30332	704949
s0211	s0211_a1	sample	1	a	2	63	2010-01-03 09:21:00	OA01 - 2-hydroxybutyric daci	9633	1079311	IS02 - D4-Succinic daci (ISTD)	15316	437864
s0211	s0211_a1	sample	1	a	2	63	2010-01-03 09:21:00	OA03 - Citric daci	30377	511936	IS04 - D4-Citric daci (ISTD)	30332	704949
s0002_qc	s0002qc_h1	qc	1	h	2	64	2010-01-03 10:14:00	Inositol	36869	939731	IS04 - D4-Citric daci (ISTD)	30327	616212
s0002_qc	s0002qc_h1	qc	1	h	2	64	2010-01-03 10:14:00	OA01 - 2-hydroxybutyric daci	9707	1575810	IS02 - D4-Succinic daci (ISTD)	15360	458304
s0002_qc	s0002qc_h1	qc	1	h	2	64	2010-01-03 10:14:00	OA03 - Citric daci	30377	482065	IS04 - D4-Citric daci (ISTD)	30327	616212
s0104	s0104_a1	sample	1	a	2	65	2010-01-03 11:06:00	Inositol	36874	586517	IS04 - D4-Citric daci (ISTD)	30330	755161
s0104	s0104_a1	sample	1	a	2	65	2010-01-03 11:06:00	OA01 - 2-hydroxybutyric daci	9641	1626627	IS02 - D4-Succinic daci (ISTD)	15324	466785
s0104	s0104_a1	sample	1	a	2	65	2010-01-03 11:06:00	OA03 - Citric daci	30377	411460	IS04 - D4-Citric daci (ISTD)	30330	755161
s0212	s0212_a1	sample	1	a	2	66	2010-01-03 11:59:00	Inositol	36880	1634821	IS04 - D4-Citric daci (ISTD)	30332	786073
s0212	s0212_a1	sample	1	a	2	66	2010-01-03 11:59:00	OA01 - 2-hydroxybutyric daci	9630	3395366	IS02 - D4-Succinic daci (ISTD)	15332	463167
s0212	s0212_a1	sample	1	a	2	66	2010-01-03 11:59:00	OA03 - Citric daci	30374	542524	IS04 - D4-Citric daci (ISTD)	30332	786073
s0213	s0213_a1	sample	1	a	2	67	2010-01-03 12:52:00	Inositol	36874	572551	IS04 - D4-Citric daci (ISTD)	30335	836734
s0213	s0213_a1	sample	1	a	2	67	2010-01-03 12:52:00	OA01 - 2-hydroxybutyric daci	9646	1856411	IS02 - D4-Succinic daci (ISTD)	15327	470735
s0213	s0213_a1	sample	1	a	2	67	2010-01-03 12:52:00	OA03 - Citric daci	30374	621094	IS04 - D4-Citric daci (ISTD)	30335	836734
s0115	s0115_a1	sample	1	a	2	68	2010-01-03 13:45:00	Inositol	36883	456471	IS04 - D4-Citric daci (ISTD)	30327	810733
s0115	s0115_a1	sample	1	a	2	68	2010-01-03 13:45:00	OA01 - 2-hydroxybutyric daci	9630	1969206	IS02 - D4-Succinic daci (ISTD)	15332	486119
s0115	s0115_a1	sample	1	a	2	68	2010-01-03 13:45:00	OA03 - Citric daci	30377	516243	IS04 - D4-Citric daci (ISTD)	30327	810733
s0073	s0073_a1	sample	1	a	2	69	2010-01-03 14:37:00	Inositol	36883	1875988	IS04 - D4-Citric daci (ISTD)	30332	775365
s0073	s0073_a1	sample	1	a	2	69	2010-01-03 14:37:00	OA01 - 2-hydroxybutyric daci	9644	3644199	IS02 - D4-Succinic daci (ISTD)	15327	470574
s0073	s0073_a1	sample	1	a	2	69	2010-01-03 14:37:00	OA03 - Citric daci	30374	491683	IS04 - D4-Citric daci (ISTD)	30332	775365
s0182	s0182_b1	sample	1	b	2	70	2010-01-03 15:30:00	Inositol	36877	300601	IS04 - D4-Citric daci (ISTD)	30327	673917
s0182	s0182_b1	sample	1	b	2	70	2010-01-03 15:30:00	OA01 - 2-hydroxybutyric daci	9691	386604	IS02 - D4-Succinic daci (ISTD)	15341	466939
s0182	s0182_b1	sample	1	b	2	70	2010-01-03 15:30:00	OA03 - Citric daci	30368	259843	IS04 - D4-Citric daci (ISTD)	30327	673917
s0198	s0198_a1	sample	1	a	2	71	2010-01-03 16:23:00	Inositol	36874	1568891	IS04 - D4-Citric daci (ISTD)	30335	829132
s0198	s0198_a1	sample	1	a	2	71	2010-01-03 16:23:00	OA01 - 2-hydroxybutyric daci	9646	472273	IS02 - D4-Succinic daci (ISTD)	15346	481143
s0198	s0198_a1	sample	1	a	2	71	2010-01-03 16:23:00	OA03 - Citric daci	30379	292112	IS04 - D4-Citric daci (ISTD)	30335	829132
s0002	s0002_a1	sample	1	a	2	72	2010-01-03 17:15:00	Inositol	36880	1267578	IS04 - D4-Citric daci (ISTD)	30332	903182
s0002	s0002_a1	sample	1	a	2	72	2010-01-03 17:15:00	OA01 - 2-hydroxybutyric daci	9646	2972508	IS02 - D4-Succinic daci (ISTD)	15338	506897
s0002	s0002_a1	sample	1	a	2	72	2010-01-03 17:15:00	OA03 - Citric daci	30382	980047	IS04 - D4-Citric daci (ISTD)	30332	903182
s0160	s0160_a1	sample	1	a	2	73	2010-01-03 18:08:00	Inositol	36877	457046	IS04 - D4-Citric daci (ISTD)	30332	802877
s0160	s0160_a1	sample	1	a	2	73	2010-01-03 18:08:00	OA01 - 2-hydroxybutyric daci	9644	1680070	IS02 - D4-Succinic daci (ISTD)	15330	487372
s0160	s0160_a1	sample	1	a	2	73	2010-01-03 18:08:00	OA03 - Citric daci	30377	443244	IS04 - D4-Citric daci (ISTD)	30332	802877
s0167	s0167_a1	sample	1	a	2	74	2010-01-03 19:01:00	Inositol	36880	623004	IS04 - D4-Citric daci (ISTD)	30338	626058
s0167	s0167_a1	sample	1	a	2	74	2010-01-03 19:01:00	OA01 - 2-hydroxybutyric daci	9713	1324344	IS02 - D4-Succinic daci (ISTD)	15357	461311
s0167	s0167_a1	sample	1	a	2	74	2010-01-03 19:01:00	OA03 - Citric daci	30379	283888	IS04 - D4-Citric daci (ISTD)	30338	626058
s0002_qc	s0002qc_i1	qc	1	i	2	75	2010-01-03 19:53:00	Inositol	36882	967084	IS04 - D4-Citric daci (ISTD)	30335	618293
s0002_qc	s0002qc_i1	qc	1	i	2	75	2010-01-03 19:53:00	OA01 - 2-hydroxybutyric daci	9710	1646439	IS02 - D4-Succinic daci (ISTD)	15363	476923
s0002_qc	s0002qc_i1	qc	1	i	2	75	2010-01-03 19:53:00	OA03 - Citric daci	30374	487895	IS04 - D4-Citric daci (ISTD)	30335	618293
s0112	s0112_a1	sample	1	a	2	76	2010-01-03 20:46:00	Inositol	36874	484449	IS04 - D4-Citric daci (ISTD)	30332	730778
s0112	s0112_a1	sample	1	a	2	76	2010-01-03 20:46:00	OA01 - 2-hydroxybutyric daci	9635	1253255	IS02 - D4-Succinic daci (ISTD)	15321	463229
s0112	s0112_a1	sample	1	a	2	76	2010-01-03 20:46:00	OA03 - Citric daci	30377	548963	IS04 - D4-Citric daci (ISTD)	30332	730778
s0223	s0223_a1	sample	1	a	2	77	2010-01-03 21:39:00	Inositol	36877	356023	IS04 - D4-Citric daci (ISTD)	30335	781693
s0223	s0223_a1	sample	1	a	2	77	2010-01-03 21:39:00	OA01 - 2-hydroxybutyric daci	9646	3472419	IS02 - D4-Succinic daci (ISTD)	15324	484320
s0223	s0223_a1	sample	1	a	2	77	2010-01-03 21:39:00	OA03 - Citric daci	30377	420324	IS04 - D4-Citric daci (ISTD)	30335	781693
s0011	s0011_a1	sample	1	a	2	78	2010-01-03 22:31:00	Inositol	36880	607173	IS04 - D4-Citric daci (ISTD)	30327	642473
s0011	s0011_a1	sample	1	a	2	78	2010-01-03 22:31:00	OA01 - 2-hydroxybutyric daci	9682	1440513	IS02 - D4-Succinic daci (ISTD)	15354	434212
s0011	s0011_a1	sample	1	a	2	78	2010-01-03 22:31:00	OA03 - Citric daci	30377	346840	IS04 - D4-Citric daci (ISTD)	30327	642473
s0151	s0151_b1	sample	1	b	2	79	2010-01-03 23:24:00	Inositol	36877	747697	IS04 - D4-Citric daci (ISTD)	30330	751244
s0151	s0151_b1	sample	1	b	2	79	2010-01-03 23:24:00	OA01 - 2-hydroxybutyric daci	9696	2167171	IS02 - D4-Succinic daci (ISTD)	15352	460066
s0151	s0151_b1	sample	1	b	2	79	2010-01-03 23:24:00	OA03 - Citric daci	30377	407108	IS04 - D4-Citric daci (ISTD)	30330	751244
s0010	s0010_a1	sample	1	a	2	80	2010-01-04 00:17:00	Inositol	36883	968383	IS04 - D4-Citric daci (ISTD)	30335	726313
s0010	s0010_a1	sample	1	a	2	80	2010-01-04 00:17:00	OA01 - 2-hydroxybutyric daci	9647	3610875	IS02 - D4-Succinic daci (ISTD)	15332	451011
s0010	s0010_a1	sample	1	a	2	80	2010-01-04 00:17:00	OA03 - Citric daci	30374	519327	IS04 - D4-Citric daci (ISTD)	30335	726313
s0066	s0066_a1	sample	1	a	2	81	2010-01-04 01:10:00	Inositol	36877	474266	IS04 - D4-Citric daci (ISTD)	30330	684078
s0066	s0066_a1	sample	1	a	2	81	2010-01-04 01:10:00	OA01 - 2-hydroxybutyric daci	9644	496194	IS02 - D4-Succinic daci (ISTD)	15327	457603
s0066	s0066_a1	sample	1	a	2	81	2010-01-04 01:10:00	OA03 - Citric daci	30374	732430	IS04 - D4-Citric daci (ISTD)	30330	684078
s0012	s0012_a1	sample	1	a	2	82	2010-01-04 02:02:00	Inositol	36880	387687	IS04 - D4-Citric daci (ISTD)	30338	664180
s0012	s0012_a1	sample	1	a	2	82	2010-01-04 02:02:00	OA01 - 2-hydroxybutyric daci	9644	1466217	IS02 - D4-Succinic daci (ISTD)	15327	456337
s0012	s0012_a1	sample	1	a	2	82	2010-01-04 02:02:00	OA03 - Citric daci	30377	538686	IS04 - D4-Citric daci (ISTD)	30338	664180
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	Inositol	36880	1132226	IS04 - D4-Citric daci (ISTD)	30338	679722
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	OA01 - 2-hydroxybutyric daci	9696	5389465	IS02 - D4-Succinic daci (ISTD)	15360	494983
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	OA03 - Citric daci	30385	547263	IS04 - D4-Citric daci (ISTD)	30338	679722
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	Inositol	36877	957077	IS04 - D4-Citric daci (ISTD)	30332	715548
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	OA01 - 2-hydroxybutyric daci	9644	1663264	IS02 - D4-Succinic daci (ISTD)	15327	480308
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	OA03 - Citric daci	30371	562055	IS04 - D4-Citric daci (ISTD)	30332	715548
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	Inositol	37103	2162	IS04 - D4-Citric daci (ISTD)	30368	0
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	OA01 - 2-hydroxybutyric daci	9635	1577	IS02 - D4-Succinic daci (ISTD)	15282	322
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	OA03 - Citric daci	30354	0	IS04 - D4-Citric daci (ISTD)	30368	0
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	Inositol	36871	901711	IS04 - D4-Citric daci (ISTD)	30324	741832
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	OA01 - 2-hydroxybutyric daci	9688	1659101	IS02 - D4-Succinic daci (ISTD)	15354	472651
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	OA03 - Citric daci	30376	685728	IS04 - D4-Citric daci (ISTD)	30324	741832
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	Inositol	36877	908929	IS04 - D4-Citric daci (ISTD)	30332	847152
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	OA01 - 2-hydroxybutyric daci	9649	1740497	IS02 - D4-Succinic daci (ISTD)	15332	460901
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	OA03 - Citric daci	30377	995559	IS04 - D4-Citric daci (ISTD)	30332	847152
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	Inositol	36869	899370	IS04 - D4-Citric daci (ISTD)	30330	840580
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	OA01 - 2-hydroxybutyric daci	9641	2046402	IS02 - D4-Succinic daci (ISTD)	15327	430464
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	OA03 - Citric daci	30385	1907418	IS04 - D4-Citric daci (ISTD)	30330	840580
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	Inositol	36872	644032	IS04 - D4-Citric daci (ISTD)	30344	673377
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	OA01 - 2-hydroxybutyric daci	9705	3622016	IS02 - D4-Succinic daci (ISTD)	15357	373433
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	OA03 - Citric daci	30396	4391451	IS04 - D4-Citric daci (ISTD)	30344	673377
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	Inositol	36874	957464	IS04 - D4-Citric daci (ISTD)	30327	679219
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	OA01 - 2-hydroxybutyric daci	9715	1634085	IS02 - D4-Succinic daci (ISTD)	15365	470706
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	OA03 - Citric daci	30376	551636	IS04 - D4-Citric daci (ISTD)	30327	679219
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	Inositol	37114	1597	IS04 - D4-Citric daci (ISTD)	30354	0
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	OA01 - 2-hydroxybutyric daci	9649	1722	IS02 - D4-Succinic daci (ISTD)	15307	172
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	OA03 - Citric daci	30388	0	IS04 - D4-Citric daci (ISTD)	30354	0
